label,backend,threads,sample,N,rows,cols,seed,repeat,success,attempts,collapses,propagations,rules_s,solve_s,total_s
terrain_L33,serial,1,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150871,0.000476693,14.5892,14.5892
terrain_L33,serial,1,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150810,0.000476693,14.6136,14.6136
terrain_L33,serial,1,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,160217,0.000476693,15.7523,15.7525
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5221,0.000559654,0.0213376,0.0214283
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,4842,0.000559654,0.0148034,0.0148911
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,4815,0.000559654,0.0147582,0.014847
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5638,0.000559654,0.00342392,0.00343389
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5259,0.000559654,0.00309474,0.00309667
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,6709,0.000559654,0.00301206,0.0030142
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5724,0.000559654,0.0030553,0.00323475
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5314,0.000559654,0.0025001,0.00250629
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,5845,0.000559654,0.00221008,0.00221336
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5805,0.000559654,0.00278622,0.00286548
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5410,0.000559654,0.00224258,0.00224644
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,5827,0.000559654,0.00221511,0.00221903
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5828,0.000559654,0.00539552,0.00549688
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5478,0.000559654,0.00479379,0.00479813
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,5988,0.000559654,0.00487944,0.00488414
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5897,0.000559654,0.0147716,0.0149611
